customer_id,Age,Age_score,balance,Balance-Score,day_since_last_contact,pday-Score,Campaign,Campaign_Score,Total_Score,Risk Category
16274,,,  $50.00  ,10,-1,0,1,30,40,High Risk
16275,,,  $283.00  ,10,-1,0,1,30,40,High Risk
16276,,,  $206.00  ,10,-1,0,2,20,30,High Risk
16277,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16278,,,"  $2,938.00  ",35,-1,0,2,20,55,Medium Risk
16279,,,"  $1,287.00  ",25,-1,0,1,30,55,Medium Risk
16280,,,"  $1,773.00  ",25,-1,0,1,30,55,Medium Risk
16281,,,  $532.00  ,25,-1,0,1,30,55,Medium Risk
16282,,,"  $1,508.00  ",25,-1,0,1,30,55,Medium Risk
16283,,,  $755.00  ,25,-1,0,1,30,55,Medium Risk
16284,,,"  $2,279.00  ",35,-1,0,1,30,65,Medium Risk
16285,,,  $505.00  ,25,-1,0,1,30,55,Medium Risk
16286,,,  $328.00  ,10,-1,0,1,30,40,High Risk
16287,,,"  $4,101.00  ",35,-1,0,1,30,65,Medium Risk
16288,,,"  $3,259.00  ",35,-1,0,1,30,65,Medium Risk
16289,,,"  $1,690.00  ",25,-1,0,1,30,55,Medium Risk
16290,,,"  $14,004.00  ",35,-1,0,1,30,65,Medium Risk
16291,,,  $79.00  ,10,-1,0,11,10,20,High Risk
16292,,,  $-247.00  ,0,-1,0,1,30,30,High Risk
16293,,,  $707.00  ,25,-1,0,2,20,45,Medium Risk
16294,,,  $55.00  ,10,-1,0,1,30,40,High Risk
16295,,,"  $4,386.00  ",35,-1,0,1,30,65,Medium Risk
16296,,,  $778.00  ,25,-1,0,1,30,55,Medium Risk
16297,,,"  $2,427.00  ",35,-1,0,1,30,65,Medium Risk
16298,,,  $94.00  ,10,-1,0,3,20,30,High Risk
16299,,,  $84.00  ,10,-1,0,1,30,40,High Risk
16300,,,"  $2,353.00  ",35,-1,0,2,20,55,Medium Risk
16301,,,"  $1,027.00  ",25,-1,0,1,30,55,Medium Risk
16302,,,  $-157.00  ,0,-1,0,1,30,30,High Risk
16303,,,  $159.00  ,10,-1,0,1,30,40,High Risk
16304,,,  $739.00  ,25,-1,0,1,30,55,Medium Risk
16305,,,  $937.00  ,25,-1,0,1,30,55,Medium Risk
16306,,,"  $1,115.00  ",25,-1,0,9,10,35,High Risk
16307,,,  $104.00  ,10,-1,0,1,30,40,High Risk
16308,,,"  $1,972.00  ",25,-1,0,2,20,45,Medium Risk
16309,,,  $721.00  ,25,-1,0,1,30,55,Medium Risk
16310,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16311,,,  $152.00  ,10,-1,0,1,30,40,High Risk
16312,,,  $148.00  ,10,-1,0,1,30,40,High Risk
16313,,,"  $14,054.00  ",35,-1,0,1,30,65,Medium Risk
16314,,,  $-56.00  ,0,-1,0,1,30,30,High Risk
16315,,,  $187.00  ,10,-1,0,2,20,30,High Risk
16316,,,  $62.00  ,10,-1,0,2,20,30,High Risk
16317,,,  $487.00  ,10,-1,0,1,30,40,High Risk
16318,,,  $480.00  ,10,-1,0,1,30,40,High Risk
16319,,,  $33.00  ,10,-1,0,1,30,40,High Risk
16320,,,  $94.00  ,10,-1,0,9,10,20,High Risk
16321,,,  $-426.00  ,0,-1,0,7,10,10,High Risk
16322,,,  $511.00  ,25,-1,0,1,30,55,Medium Risk
16323,,,  $-337.00  ,0,-1,0,1,30,30,High Risk
16324,,,  $91.00  ,10,-1,0,1,30,40,High Risk
16325,,,  $23.00  ,10,-1,0,1,30,40,High Risk
16326,,,  $23.00  ,10,-1,0,1,30,40,High Risk
16327,,,  $329.00  ,10,-1,0,8,10,20,High Risk
16328,,,  $173.00  ,10,-1,0,2,20,30,High Risk
16329,,,"  $3,286.00  ",35,-1,0,2,20,55,Medium Risk
16330,,,  $26.00  ,10,-1,0,2,20,30,High Risk
16331,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16332,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16333,,,  $423.00  ,10,-1,0,1,30,40,High Risk
16334,,,  $672.00  ,25,-1,0,3,20,45,Medium Risk
16335,,,  $88.00  ,10,-1,0,4,10,20,High Risk
16336,,,  $566.00  ,25,-1,0,1,30,55,Medium Risk
16337,,,"  $5,248.00  ",35,-1,0,1,30,65,Medium Risk
16338,,,  $197.00  ,10,-1,0,1,30,40,High Risk
16339,,,  $-    ,#VALUE!,-1,0,5,10,#VALUE!,
16340,,,  $-    ,#VALUE!,-1,0,5,10,#VALUE!,
16341,,,  $-225.00  ,0,-1,0,1,30,30,High Risk
16342,,,  $163.00  ,10,-1,0,2,20,30,High Risk
16343,,,"  $-1,038.00  ",0,-1,0,1,30,30,High Risk
16344,,,"  $1,319.00  ",25,-1,0,2,20,45,Medium Risk
16345,,,  $8.00  ,10,-1,0,1,30,40,High Risk
16346,,,  $789.00  ,25,-1,0,1,30,55,Medium Risk
16347,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16348,,,"  $14,930.00  ",35,-1,0,1,30,65,Medium Risk
16349,,,  $270.00  ,10,-1,0,1,30,40,High Risk
16350,,,  $136.00  ,10,-1,0,1,30,40,High Risk
16351,,,"  $2,739.00  ",35,-1,0,4,10,45,Medium Risk
16352,,,  $82.00  ,10,-1,0,1,30,40,High Risk
16353,,,  $30.00  ,10,-1,0,3,20,30,High Risk
16354,,,  $-    ,#VALUE!,-1,0,2,20,#VALUE!,
16355,,,  $525.00  ,25,-1,0,1,30,55,Medium Risk
16356,,,  $371.00  ,10,-1,0,2,20,30,High Risk
16357,,,  $-123.00  ,0,-1,0,1,30,30,High Risk
16358,,,  $1.00  ,10,-1,0,1,30,40,High Risk
16359,,,  $103.00  ,10,-1,0,1,30,40,High Risk
16360,,,  $246.00  ,10,-1,0,8,10,20,High Risk
16361,,,"  $1,239.00  ",25,-1,0,3,20,45,Medium Risk
16362,,,  $308.00  ,10,-1,0,2,20,30,High Risk
16363,,,  $126.00  ,10,-1,0,2,20,30,High Risk
16364,,,  $-465.00  ,0,-1,0,1,30,30,High Risk
16365,,,  $33.00  ,10,-1,0,1,30,40,High Risk
16366,,,  $61.00  ,10,-1,0,2,20,30,High Risk
16367,,,  $294.00  ,10,-1,0,5,10,20,High Risk
16368,,,  $44.00  ,10,-1,0,1,30,40,High Risk
16369,,,  $323.00  ,10,-1,0,1,30,40,High Risk
16370,,,  $417.00  ,10,-1,0,2,20,30,High Risk
16371,,,  $-2.00  ,0,-1,0,2,20,20,High Risk
16372,,,  $-403.00  ,0,-1,0,2,20,20,High Risk
16373,,,"  $1,355.00  ",25,-1,0,2,20,45,Medium Risk
16374,,,  $-    ,#VALUE!,-1,0,3,20,#VALUE!,
16375,,,  $-460.00  ,0,-1,0,1,30,30,High Risk
16376,,,"  $1,345.00  ",25,-1,0,1,30,55,Medium Risk
16377,,,  $209.00  ,10,-1,0,2,20,30,High Risk
16378,,,  $99.00  ,10,-1,0,2,20,30,High Risk
16379,,,"  $2,806.00  ",35,-1,0,2,20,55,Medium Risk
16380,,,"  $2,405.00  ",35,-1,0,8,10,45,Medium Risk
16381,,,"  $2,299.00  ",35,-1,0,1,30,65,Medium Risk
16382,,,  $33.00  ,10,-1,0,1,30,40,High Risk
16383,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16384,,,  $521.00  ,25,-1,0,17,10,35,High Risk
16385,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16386,,,  $638.00  ,25,-1,0,1,30,55,Medium Risk
16387,,,  $101.00  ,10,-1,0,2,20,30,High Risk
16388,,,  $11.00  ,10,-1,0,4,10,20,High Risk
16389,,,  $651.00  ,25,-1,0,2,20,45,Medium Risk
16390,,,  $267.00  ,10,-1,0,1,30,40,High Risk
16391,,,  $131.00  ,10,-1,0,2,20,30,High Risk
16392,,,  $990.00  ,25,-1,0,1,30,55,Medium Risk
16393,,,  $191.00  ,10,-1,0,3,20,30,High Risk
16394,,,  $90.00  ,10,-1,0,4,10,20,High Risk
16395,,,  $234.00  ,10,-1,0,2,20,30,High Risk
16396,,,"  $1,562.00  ",25,-1,0,2,20,45,Medium Risk
16397,,,  $-    ,#VALUE!,-1,0,4,10,#VALUE!,
16398,,,  $111.00  ,10,-1,0,1,30,40,High Risk
16399,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16400,,,  $127.00  ,10,-1,0,3,20,30,High Risk
16401,,,  $73.00  ,10,-1,0,2,20,30,High Risk
16402,,,"  $2,805.00  ",35,-1,0,2,20,55,Medium Risk
16403,,,"  $6,012.00  ",35,-1,0,2,20,55,Medium Risk
16404,,,"  $4,443.00  ",35,-1,0,6,10,45,Medium Risk
16405,,,  $65.00  ,10,-1,0,1,30,40,High Risk
16406,,,"  $3,703.00  ",35,-1,0,1,30,65,Medium Risk
16407,,,  $-550.00  ,0,-1,0,3,20,20,High Risk
16408,,,  $576.00  ,25,-1,0,1,30,55,Medium Risk
16409,,,  $246.00  ,10,-1,0,2,20,30,High Risk
16410,,,  $658.00  ,25,-1,0,4,10,35,High Risk
16411,,,  $163.00  ,10,-1,0,2,20,30,High Risk
16412,,,"  $1,331.00  ",25,-1,0,2,20,45,Medium Risk
16413,,,  $-142.00  ,0,-1,0,4,10,10,High Risk
16414,,,  $62.00  ,10,-1,0,3,20,30,High Risk
16415,,,  $-868.00  ,0,-1,0,1,30,30,High Risk
16416,,,  $-458.00  ,0,-1,0,3,20,20,High Risk
16417,,,  $321.00  ,10,-1,0,2,20,30,High Risk
16418,,,"  $1,532.00  ",25,-1,0,3,20,45,Medium Risk
16419,,,  $659.00  ,25,-1,0,4,10,35,High Risk
16420,,,  $-    ,#VALUE!,-1,0,6,10,#VALUE!,
16421,,,  $476.00  ,10,-1,0,9,10,20,High Risk
16422,,,  $76.00  ,10,-1,0,2,20,30,High Risk
16423,,,"  $2,471.00  ",35,-1,0,1,30,65,Medium Risk
16424,,,  $-465.00  ,0,-1,0,1,30,30,High Risk
16425,,,"  $2,156.00  ",35,-1,0,4,10,45,Medium Risk
16426,,,"  $1,387.00  ",25,-1,0,2,20,45,Medium Risk
16427,,,"  $1,101.00  ",25,-1,0,3,20,45,Medium Risk
16428,,,  $329.00  ,10,-1,0,6,10,20,High Risk
16429,,,  $743.00  ,25,-1,0,3,20,45,Medium Risk
16430,,,"  $1,150.00  ",25,-1,0,3,20,45,Medium Risk
16431,,,"  $1,672.00  ",25,-1,0,1,30,55,Medium Risk
16432,,,"  $1,130.00  ",25,-1,0,2,20,45,Medium Risk
16433,,,  $215.00  ,10,-1,0,9,10,20,High Risk
16434,,,  $458.00  ,10,-1,0,2,20,30,High Risk
16435,,,  $475.00  ,10,-1,0,2,20,30,High Risk
16436,,,  $315.00  ,10,-1,0,2,20,30,High Risk
16437,,,  $33.00  ,10,-1,0,7,10,20,High Risk
16438,,,  $-470.00  ,0,-1,0,11,10,10,High Risk
16439,,,  $291.00  ,10,-1,0,2,20,30,High Risk
16440,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16441,,,  $581.00  ,25,-1,0,4,10,35,High Risk
16442,,,  $607.00  ,25,-1,0,3,20,45,Medium Risk
16443,,,  $416.00  ,10,-1,0,3,20,30,High Risk
16444,,,  $74.00  ,10,-1,0,2,20,30,High Risk
16445,,,  $329.00  ,10,-1,0,1,30,40,High Risk
16446,,,  $-229.00  ,0,-1,0,10,10,10,High Risk
16447,,,  $-168.00  ,0,-1,0,2,20,20,High Risk
16448,,,  $-    ,#VALUE!,-1,0,2,20,#VALUE!,
16449,,,"  $1,106.00  ",25,-1,0,11,10,35,High Risk
16450,,,  $5.00  ,10,-1,0,3,20,30,High Risk
16451,,,  $-221.00  ,0,-1,0,12,10,10,High Risk
16452,,,"  $4,848.00  ",35,-1,0,3,20,55,Medium Risk
16453,,,  $415.00  ,10,-1,0,2,20,30,High Risk
16454,,,  $509.00  ,25,-1,0,2,20,45,Medium Risk
16455,,,  $799.00  ,25,-1,0,6,10,35,High Risk
16456,,,  $-470.00  ,0,-1,0,10,10,10,High Risk
16457,,,  $-    ,#VALUE!,-1,0,4,10,#VALUE!,
16458,,,"  $6,388.00  ",35,-1,0,2,20,55,Medium Risk
16459,,,  $-    ,#VALUE!,-1,0,2,20,#VALUE!,
16460,,,  $390.00  ,10,-1,0,2,20,30,High Risk
16461,,,  $-    ,#VALUE!,-1,0,2,20,#VALUE!,
16462,,,  $-429.00  ,0,-1,0,4,10,10,High Risk
16463,,,  $94.00  ,10,-1,0,3,20,30,High Risk
16464,,,  $332.00  ,10,-1,0,5,10,20,High Risk
16465,,,  $536.00  ,25,-1,0,1,30,55,Medium Risk
16466,,,"  $5,920.00  ",35,-1,0,1,30,65,Medium Risk
16467,,,  $846.00  ,25,-1,0,3,20,45,Medium Risk
16468,,,"  $1,463.00  ",25,-1,0,1,30,55,Medium Risk
16469,,,  $699.00  ,25,-1,0,1,30,55,Medium Risk
16470,,,  $279.00  ,10,-1,0,1,30,40,High Risk
16471,,,  $153.00  ,10,-1,0,2,20,30,High Risk
16472,,,  $-392.00  ,0,-1,0,2,20,20,High Risk
16473,,,  $181.00  ,10,-1,0,1,30,40,High Risk
16474,,,  $524.00  ,25,-1,0,1,30,55,Medium Risk
16475,,,"  $1,408.00  ",25,-1,0,3,20,45,Medium Risk
16476,,,  $-18.00  ,0,-1,0,2,20,20,High Risk
16477,,,  $694.00  ,25,-1,0,5,10,35,High Risk
16478,,,  $-    ,#VALUE!,-1,0,13,10,#VALUE!,
16479,,,  $378.00  ,10,-1,0,2,20,30,High Risk
16480,,,  $291.00  ,10,-1,0,2,20,30,High Risk
16481,,,  $-    ,#VALUE!,-1,0,3,20,#VALUE!,
16482,,,"  $8,262.00  ",35,-1,0,16,10,45,Medium Risk
16483,,,  $895.00  ,25,-1,0,2,20,45,Medium Risk
16484,,,"  $1,449.00  ",25,-1,0,2,20,45,Medium Risk
16485,,,  $61.00  ,10,-1,0,2,20,30,High Risk
16486,,,  $299.00  ,10,-1,0,4,10,20,High Risk
16487,,,  $591.00  ,25,-1,0,2,20,45,Medium Risk
16488,,,  $151.00  ,10,-1,0,4,10,20,High Risk
16489,,,"  $1,291.00  ",25,-1,0,2,20,45,Medium Risk
16490,,,  $536.00  ,25,-1,0,2,20,45,Medium Risk
16491,,,  $72.00  ,10,-1,0,2,20,30,High Risk
16492,,,  $-    ,#VALUE!,-1,0,5,10,#VALUE!,
16493,,,  $-    ,#VALUE!,-1,0,3,20,#VALUE!,
16494,,,"  $1,110.00  ",25,-1,0,3,20,45,Medium Risk
16495,,,  $149.00  ,10,-1,0,3,20,30,High Risk
16496,,,"  $1,958.00  ",25,-1,0,2,20,45,Medium Risk
16497,,,"  $2,399.00  ",35,-1,0,2,20,55,Medium Risk
16498,,,  $212.00  ,10,-1,0,6,10,20,High Risk
16499,,,"  $2,356.00  ",35,-1,0,6,10,45,Medium Risk
16500,,,  $95.00  ,10,-1,0,4,10,20,High Risk
16501,,,  $844.00  ,25,-1,0,3,20,45,Medium Risk
16502,,,"  $1,014.00  ",25,-1,0,4,10,35,High Risk
16503,,,  $4.00  ,10,-1,0,5,10,20,High Risk
16504,,,  $49.00  ,10,-1,0,5,10,20,High Risk
16505,,,"  $3,382.00  ",35,-1,0,2,20,55,Medium Risk
16506,,,  $216.00  ,10,-1,0,3,20,30,High Risk
16507,,,  $13.00  ,10,-1,0,2,20,30,High Risk
16508,,,"  $5,829.00  ",35,-1,0,2,20,55,Medium Risk
16509,,,"  $3,677.00  ",35,-1,0,3,20,55,Medium Risk
16510,,,  $14.00  ,10,-1,0,4,10,20,High Risk
16511,,,  $-7.00  ,0,-1,0,5,10,10,High Risk
16512,,,  $-57.00  ,0,-1,0,2,20,20,High Risk
16513,,,"  $8,918.00  ",35,-1,0,2,20,55,Medium Risk
16514,,,  $6.00  ,10,-1,0,3,20,30,High Risk
16515,,,"  $2,646.00  ",35,-1,0,4,10,45,Medium Risk
16516,,,  $395.00  ,10,-1,0,6,10,20,High Risk
16517,,,  $527.00  ,25,-1,0,4,10,35,High Risk
16518,,,  $135.00  ,10,-1,0,4,10,20,High Risk
16519,,,  $52.00  ,10,-1,0,15,10,20,High Risk
16520,,,"  $3,761.00  ",35,-1,0,3,20,55,Medium Risk
16521,,,  $21.00  ,10,-1,0,17,10,20,High Risk
16522,,,  $74.00  ,10,-1,0,3,20,30,High Risk
16523,,,  $204.00  ,10,-1,0,2,20,30,High Risk
16524,,,  $-    ,#VALUE!,-1,0,2,20,#VALUE!,
16525,,,  $457.00  ,10,-1,0,4,10,20,High Risk
16526,,,"  $1,712.00  ",25,-1,0,2,20,45,Medium Risk
16527,,,"  $1,087.00  ",25,-1,0,2,20,45,Medium Risk
16528,,,  $-    ,#VALUE!,-1,0,6,10,#VALUE!,
16529,,,  $30.00  ,10,-1,0,2,20,30,High Risk
16530,,,  $1.00  ,10,-1,0,4,10,20,High Risk
16531,,,  $93.00  ,10,-1,0,2,20,30,High Risk
16532,,,  $944.00  ,25,-1,0,4,10,35,High Risk
16533,,,  $36.00  ,10,-1,0,2,20,30,High Risk
16534,,,  $831.00  ,25,-1,0,13,10,35,High Risk
16535,,,  $657.00  ,25,-1,0,2,20,45,Medium Risk
16536,,,  $94.00  ,10,-1,0,5,10,20,High Risk
16537,,,"  $1,130.00  ",25,-1,0,5,10,35,High Risk
16538,,,"  $22,557.00  ",35,-1,0,3,20,55,Medium Risk
16539,,,  $163.00  ,10,-1,0,5,10,20,High Risk
16540,,,  $1.00  ,10,-1,0,4,10,20,High Risk
16541,,,  $-    ,#VALUE!,-1,0,29,10,#VALUE!,
16542,,,  $-3.00  ,0,-1,0,4,10,10,High Risk
16543,,,  $204.00  ,10,-1,0,3,20,30,High Risk
16544,,,  $-290.00  ,0,-1,0,3,20,20,High Risk
16545,,,  $242.00  ,10,-1,0,2,20,30,High Risk
16546,,,  $471.00  ,10,-1,0,4,10,20,High Risk
16547,,,"  $2,485.00  ",35,-1,0,6,10,45,Medium Risk
16548,,,  $93.00  ,10,-1,0,2,20,30,High Risk
16549,,,"  $1,380.00  ",25,-1,0,9,10,35,High Risk
16550,,,"  $3,282.00  ",35,-1,0,4,10,45,Medium Risk
16551,,,  $31.00  ,10,-1,0,4,10,20,High Risk
16552,,,  $241.00  ,10,-1,0,3,20,30,High Risk
16553,,,  $48.00  ,10,-1,0,7,10,20,High Risk
16554,,,  $-    ,#VALUE!,-1,0,21,10,#VALUE!,
16555,,,"  $3,091.00  ",35,-1,0,2,20,55,Medium Risk
16556,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16557,,,  $206.00  ,10,-1,0,1,30,40,High Risk
16558,,,  $-    ,#VALUE!,-1,0,2,20,#VALUE!,
16559,,,  $768.00  ,25,-1,0,5,10,35,High Risk
16560,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16561,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16562,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16563,,,"  $1,501.00  ",25,-1,0,1,30,55,Medium Risk
16564,,,  $232.00  ,10,-1,0,1,30,40,High Risk
16565,,,  $-    ,#VALUE!,-1,0,2,20,#VALUE!,
16566,,,  $29.00  ,10,-1,0,1,30,40,High Risk
16567,,,  $137.00  ,10,-1,0,3,20,30,High Risk
16568,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16569,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16570,,,  $12.00  ,10,-1,0,1,30,40,High Risk
16571,,,  $-183.00  ,0,-1,0,1,30,30,High Risk
16572,,,"  $1,415.00  ",25,-1,0,1,30,55,Medium Risk
16573,,,  $582.00  ,25,-1,0,4,10,35,High Risk
16574,,,  $503.00  ,25,-1,0,2,20,45,Medium Risk
16575,,,  $-    ,#VALUE!,-1,0,5,10,#VALUE!,
16576,,,  $179.00  ,10,-1,0,4,10,20,High Risk
16577,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16578,,,  $319.00  ,10,-1,0,1,30,40,High Risk
16579,,,"  $1,065.00  ",25,-1,0,1,30,55,Medium Risk
16580,,,"  $1,102.00  ",25,-1,0,1,30,55,Medium Risk
16581,,,  $535.00  ,25,-1,0,1,30,55,Medium Risk
16582,,,  $3.00  ,10,-1,0,1,30,40,High Risk
16583,,,  $-    ,#VALUE!,-1,0,3,20,#VALUE!,
16584,,,  $4.00  ,10,-1,0,1,30,40,High Risk
16585,,,  $-14.00  ,0,-1,0,2,20,20,High Risk
16586,,,  $-164.00  ,0,-1,0,4,10,10,High Risk
16587,,,  $693.00  ,25,-1,0,1,30,55,Medium Risk
16588,,,  $544.00  ,25,-1,0,2,20,45,Medium Risk
16589,,,  $1.00  ,10,-1,0,1,30,40,High Risk
16590,,,"  $2,553.00  ",35,-1,0,7,10,45,Medium Risk
16591,,,  $31.00  ,10,-1,0,5,10,20,High Risk
16592,,,  $43.00  ,10,-1,0,2,20,30,High Risk
16593,,,  $158.00  ,10,-1,0,1,30,40,High Risk
16594,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16595,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16596,,,  $603.00  ,25,-1,0,2,20,45,Medium Risk
16597,,,  $-204.00  ,0,-1,0,1,30,30,High Risk
16598,,,  $8.00  ,10,-1,0,1,30,40,High Risk
16599,,,  $663.00  ,25,-1,0,1,30,55,Medium Risk
16600,,,  $416.00  ,10,-1,0,2,20,30,High Risk
16601,,,"  $1,614.00  ",25,-1,0,1,30,55,Medium Risk
16602,,,  $53.00  ,10,-1,0,1,30,40,High Risk
16603,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16604,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16605,,,"  $10,350.00  ",35,-1,0,1,30,65,Medium Risk
16606,,,  $163.00  ,10,-1,0,1,30,40,High Risk
16607,,,  $192.00  ,10,-1,0,1,30,40,High Risk
16608,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16609,,,  $-129.00  ,0,-1,0,2,20,20,High Risk
16610,,,  $138.00  ,10,-1,0,11,10,20,High Risk
16611,,,"  $1,654.00  ",25,-1,0,2,20,45,Medium Risk
16612,,,  $24.00  ,10,-1,0,1,30,40,High Risk
16613,,,  $-238.00  ,0,-1,0,1,30,30,High Risk
16614,,,  $945.00  ,25,-1,0,4,10,35,High Risk
16615,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16616,,,  $85.00  ,10,-1,0,1,30,40,High Risk
16617,,,"  $1,327.00  ",25,-1,0,1,30,55,Medium Risk
16618,,,  $1.00  ,10,-1,0,2,20,30,High Risk
16619,,,"  $2,661.00  ",35,-1,0,1,30,65,Medium Risk
16620,,,  $887.00  ,25,-1,0,5,10,35,High Risk
16621,,,  $293.00  ,10,-1,0,2,20,30,High Risk
16622,,,  $444.00  ,10,-1,0,2,20,30,High Risk
16623,,,  $27.00  ,10,-1,0,1,30,40,High Risk
16624,,,  $-    ,#VALUE!,-1,0,2,20,#VALUE!,
16625,,,  $-184.00  ,0,-1,0,1,30,30,High Risk
16626,,,  $-255.00  ,0,-1,0,1,30,30,High Risk
16627,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16628,,,  $4.00  ,10,-1,0,1,30,40,High Risk
16629,,,"  $1,867.00  ",25,-1,0,1,30,55,Medium Risk
16630,,,"  $2,656.00  ",35,-1,0,1,30,65,Medium Risk
16631,,,  $13.00  ,10,-1,0,1,30,40,High Risk
16632,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16633,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16634,,,"  $1,741.00  ",25,-1,0,2,20,45,Medium Risk
16635,,,  $310.00  ,10,-1,0,2,20,30,High Risk
16636,,,  $-    ,#VALUE!,-1,0,6,10,#VALUE!,
16637,,,  $-268.00  ,0,-1,0,1,30,30,High Risk
16638,,,  $593.00  ,25,-1,0,24,10,35,High Risk
16639,,,  $79.00  ,10,-1,0,1,30,40,High Risk
16640,,,  $204.00  ,10,-1,0,1,30,40,High Risk
16641,,,"  $1,224.00  ",25,-1,0,2,20,45,Medium Risk
16642,,,  $2.00  ,10,-1,0,1,30,40,High Risk
16643,,,  $296.00  ,10,-1,0,1,30,40,High Risk
16644,,,  $56.00  ,10,-1,0,2,20,30,High Risk
16645,,,  $794.00  ,25,-1,0,1,30,55,Medium Risk
16646,,,  $-252.00  ,0,-1,0,2,20,20,High Risk
16647,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16648,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16649,,,  $280.00  ,10,-1,0,2,20,30,High Risk
16650,,,  $403.00  ,10,-1,0,2,20,30,High Risk
16651,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16652,,,  $1.00  ,10,-1,0,11,10,20,High Risk
16653,,,  $921.00  ,25,-1,0,1,30,55,Medium Risk
16654,,,"  $1,234.00  ",25,-1,0,6,10,35,High Risk
16655,,,"  $1,670.00  ",25,-1,0,1,30,55,Medium Risk
16656,,,  $162.00  ,10,-1,0,1,30,40,High Risk
16657,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16658,,,  $258.00  ,10,-1,0,1,30,40,High Risk
16659,,,  $117.00  ,10,-1,0,2,20,30,High Risk
16660,,,  $218.00  ,10,-1,0,2,20,30,High Risk
16661,,,  $251.00  ,10,-1,0,3,20,30,High Risk
16662,,,  $187.00  ,10,-1,0,2,20,30,High Risk
16663,,,"  $3,131.00  ",35,-1,0,1,30,65,Medium Risk
16664,,,  $4.00  ,10,-1,0,1,30,40,High Risk
16665,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16666,,,  $401.00  ,10,-1,0,1,30,40,High Risk
16667,,,  $87.00  ,10,-1,0,1,30,40,High Risk
16668,,,  $346.00  ,10,-1,0,1,30,40,High Risk
16669,,,"  $1,086.00  ",25,-1,0,1,30,55,Medium Risk
16670,,,  $945.00  ,25,-1,0,1,30,55,Medium Risk
16671,,,  $-    ,#VALUE!,-1,0,2,20,#VALUE!,
16672,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16673,,,"  $9,664.00  ",35,-1,0,2,20,55,Medium Risk
16674,,,  $720.00  ,25,-1,0,1,30,55,Medium Risk
16675,,,  $-806.00  ,0,-1,0,3,20,20,High Risk
16676,,,  $26.00  ,10,-1,0,4,10,20,High Risk
16677,,,"  $3,348.00  ",35,-1,0,2,20,55,Medium Risk
16678,,,  $93.00  ,10,-1,0,4,10,20,High Risk
16679,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
16680,,,  $-345.00  ,0,-1,0,2,20,20,High Risk
16681,,,  $133.00  ,10,-1,0,2,20,30,High Risk
16682,,,  $86.00  ,10,-1,0,2,20,30,High Risk
16683,,,  $959.00  ,25,-1,0,5,10,35,High Risk
16684,,,  $945.00  ,25,-1,0,1,30,55,Medium Risk
16685,,,  $103.00  ,10,-1,0,1,30,40,High Risk
16686,,,"  $2,502.00  ",35,-1,0,1,30,65,Medium Risk
16687,,,"  $3,510.00  ",35,-1,0,7,10,45,Medium Risk
16688,,,  $-    ,#VALUE!,-1,0,2,20,#VALUE!,
16689,,,"  $1,290.00  ",25,-1,0,1,30,55,Medium Risk
16690,,,  $867.00  ,25,-1,0,1,30,55,Medium Risk
16691,,,"  $1,022.00  ",25,-1,0,1,30,55,Medium Risk
16692,,,"  $6,525.00  ",35,-1,0,1,30,65,Medium Risk
16693,,,  $990.00  ,25,-1,0,2,20,45,Medium Risk
16694,,,"  $1,241.00  ",25,-1,0,1,30,55,Medium Risk
16695,,,  $3.00  ,10,-1,0,1,30,40,High Risk
16696,,,  $27.00  ,10,-1,0,2,20,30,High Risk
